#,Fecha,PM25,PM10,TEMP,dia,Mes,Prom,,,,,,,,,,,,,,,,,,,
105,25/11/2019,3,3,20,25,11,8.67,,,,,,,,,,,,,,,,,,,
106,25/11/2019,4,4,20,25,11,9.33,,,,,,,,,,,,,,,,,,,
107,25/11/2019,6,6,20,25,11,10.67,,,,,,,,,,,,,,,,,,,
108,25/11/2019,8,8,20,25,11,12,,,,,,,,,,,,,,,,,,,
109,25/11/2019,7,7,20,25,11,11.33,,,,,,,,,,,,,,,,,,,
110,25/11/2019,0,0,20,25,11,6.67,,,,,,,,,,,,,,,,,,,
111,25/11/2019,7,7,20,25,11,11.33,,,,,,,,,,,,,,,,,,,
112,25/11/2019,6,6,20,25,11,10.67,,,,,,,,,,,,,,,,,,,
113,25/11/2019,14,14,21,25,11,16.33,,,,,,,,,,,,,,,,,,,
114,25/11/2019,4,4,21,25,11,9.67,,,,,,,,,,,,,,,,,,,
115,25/11/2019,5,5,21,25,11,10.33,,,,,,,,,,,,,,,,,,,
116,25/11/2019,5,5,22,25,11,10.67,,,,,,,,,,,,,,,,,,,
117,25/11/2019,9,9,22,25,11,13.33,,,,,,,,,,,,,,,,,,,
118,25/11/2019,5,5,23,25,11,11,,,,,,,,,,,,,,,,,,,
119,25/11/2019,13,13,23,25,11,16.33,,,,,,,,,,,,,,,,,,,
120,25/11/2019,11,14,24,25,11,16.33,,,,,,,,,,,,,,,,,,,
121,25/11/2019,10,10,24,25,11,14.67,,,,,,,,,,,,,,,,,,,
122,25/11/2019,4,4,25,25,11,11,,,,,,,,,,,,,,,,,,,
123,25/11/2019,4,7,25,25,11,12,,,,,,,,,,,,,,,,,,,
124,25/11/2019,7,7,25,25,11,13,,,,,,,,,,,,,,,,,,,
125,25/11/2019,5,5,25,25,11,11.67,,,,,,,,,,,,,,,,,,,
126,25/11/2019,5,5,26,25,11,12,,,,,,,,,,,,,,,,,,,
127,25/11/2019,6,6,26,25,11,12.67,,,,,,,,,,,,,,,,,,,
128,25/11/2019,6,6,25,25,11,12.33,,,,,,,,,,,,,,,,,,,
129,25/11/2019,17,17,26,25,11,20,,,,,,,,,,,,,,,,,,,
130,25/11/2019,5,5,26,25,11,12,,,,,,,,,,,,,,,,,,,
131,25/11/2019,1,1,27,25,11,9.67,,,,,,,,,,,,,,,,,,,
132,25/11/2019,11,11,26,25,11,16,,,,,,,,,,,,,,,,,,,
133,25/11/2019,9,9,26,25,11,14.67,,,,,,,,,,,,,,,,,,,
134,25/11/2019,7,7,26,25,11,13.33,,,,,,,,,,,,,,,,,,,
135,25/11/2019,12,12,25,25,11,16.33,,,,,,,,,,,,,,,,,,,
136,25/11/2019,10,10,25,25,11,15,,,,,,,,,,,,,,,,,,,
137,25/11/2019,26,26,25,25,11,25.67,,,,,,,,,,,,,,,,,,,
138,25/11/2019,34,37,24,25,11,31.67,,,,,,,,,,,,,,,,,,,
